time,id,travel_id,x,y,vx,vy,ax,ay
0.25,0,2,-99.805,1.75,1.49999,4.29311e-10,5.99984,-5.00328e-10
0.26,0,2,-99.7894,1.75,1.55999,4.2416e-10,5.99982,-5.15171e-10
0.27,0,2,-99.7732,1.75,1.61999,3.39431e-09,5.99978,2.97015e-07
0.28,0,2,-99.7564,1.75,1.67998,3.35032e-09,5.99974,-4.39899e-09
0.29,0,2,-99.739,1.75,1.73998,3.30529e-09,5.9997,-4.5028e-09
0.3,0,2,-99.721,1.75,1.79998,-5.94691e-11,5.99966,-3.36476e-07
0.31,0,2,-99.7024,1.75,1.85997,-5.86128e-11,5.9996,8.56343e-11
0.32,0,2,-99.6832,1.75,1.91997,-5.77406e-11,5.99955,8.72146e-11
0.33,0,2,-99.6634,1.75,1.97996,3.6052e-09,5.99949,3.66294e-07
0.34,0,2,-99.643,1.75,2.03996,3.54809e-09,5.99943,-5.71054e-09
0.35,0,2,-99.622,1.75,2.09995,3.49019e-09,5.99935,-5.79037e-09
0.36,0,2,-99.6004,1.75,2.15995,3.43156e-09,5.99928,-5.86338e-09
0.37,0,2,-99.5782,1.75,2.21994,7.49203e-09,5.99918,4.06047e-07
0.38,0,2,-99.5554,1.75,2.27993,7.35897e-09,5.99909,-1.33054e-08
0.39,0,2,-99.532,1.75,2.33992,7.22475e-09,5.99899,-1.34223e-08
0.4,0,2,-99.508,1.75,2.39991,7.08951e-09,5.99887,-1.35242e-08
0.41,0,2,-99.4834,1.75,2.45989,6.95339e-09,5.99875,-1.36113e-08
0.42,0,2,-99.4582,1.75,2.51988,6.81656e-09,5.99864,-1.36837e-08
0.43,0,2,-99.4324,1.75,2.57987,6.67914e-09,5.99849,-1.37415e-08
0.44,0,2,-99.406,1.75,2.63985,6.54129e-09,5.99835,-1.3785e-08
0.45,0,2,-99.379,1.75,2.69983,1.64734e-08,5.99818,9.93208e-07
0.46,0,2,-99.3514,1.75,2.75981,1.61176e-08,5.99802,-3.55802e-08
0.47,0,2,-99.3232,1.75,2.81979,1.04978e-08,5.99782,-5.61977e-07
0.48,0,2,-99.2944,1.75,2.87977,4.88266e-09,5.99763,-5.61513e-07
0.49,0,2,-99.265,1.75,2.93974,1.02629e-08,5.99742,5.38023e-07
0.5,0,2,-99.235,1.75,2.99971,4.41442e-09,5.9972,-5.84847e-07
0.51,0,2,-99.2044,1.75,3.05968,4.30849e-09,5.99697,-1.05936e-08
0.52,0,2,-99.1732,1.75,3.11965,4.20303e-09,5.9967,-1.05461e-08
0.53,0,2,-99.1414,1.75,3.17961,4.09813e-09,5.99644,-1.04896e-08
0.54,0,2,-99.109,1.75,3.23957,3.99389e-09,5.99616,-1.04244e-08
0.55,0,2,-99.076,1.75,3.29953,-8.46762e-09,5.99587,-1.24615e-06
0.56,0,2,-99.0424,1.75,3.35949,-1.45375e-08,5.99556,-6.06985e-07
0.57,0,2,-99.0082,1.75,3.41944,-1.41468e-08,5.99523,3.90708e-08
0.58,0,2,-98.9734,1.75,3.47939,-1.37598e-08,5.99487,3.86992e-08
0.59,0,2,-98.9381,1.75,3.53934,-1.33768e-08,5.99451,3.83005e-08
0.6,0,2,-98.9021,1.75,3.59928,-1.2998e-08,5.99411,3.78758e-08
0.61,0,2,-98.8655,1.75,3.65921,-1.26237e-08,5.9937,3.74267e-08
0.62,0,2,-98.8283,1.75,3.71915,-1.22542e-08,5.99327,3.69544e-08
0.63,0,2,-98.7905,1.75,3.77907,-1.18896e-08,5.99282,3.64601e-08
0.64,0,2,-98.7521,1.75,3.839,-1.15301e-08,5.99234,3.59453e-08
0.65,0,2,-98.7131,1.75,3.89892,-1.1176e-08,5.99186,3.54113e-08
0.66,0,2,-98.6735,1.75,3.95883,-1.08274e-08,5.99134,3.48595e-08
0.67,0,2,-98.6333,1.75,4.01874,-1.04845e-08,5.99079,3.42911e-08
0.68,0,2,-98.5926,1.75,4.07864,-1.01474e-08,5.99022,3.37076e-08
0.69,0,2,-98.5512,1.75,4.13854,-9.81634e-09,5.9896,3.31102e-08
0.7,0,2,-98.5092,1.75,4.19843,-9.49134e-09,5.98898,3.25002e-08
0.71,0,2,-98.4666,1.75,4.25831,-9.17255e-09,5.98836,3.18789e-08
0.72,0,2,-98.4234,1.75,4.31819,-8.86007e-09,5.98769,3.12476e-08
0.73,0,2,-98.3796,1.75,4.37806,-8.554e-09,5.98698,3.06075e-08
0.74,0,2,-98.3353,1.75,4.43792,-8.2544e-09,5.98621,2.99599e-08
0.75,0,2,-98.2903,1.75,4.49777,-7.96134e-09,5.98545,2.93059e-08
0.76,0,2,-98.2447,1.75,4.55762,-7.67487e-09,5.98464,2.86466e-08
0.77,0,2,-98.1985,1.75,4.61746,-7.39504e-09,5.98383,2.79833e-08
0.78,0,2,-98.1518,1.75,4.67729,-7.12187e-09,5.98297,2.7317e-08
0.79,0,2,-98.1044,1.75,4.73711,-6.85538e-09,5.98207,2.66488e-08
0.8,0,2,-98.0564,1.75,4.79692,-6.59558e-09,5.98111,2.59798e-08
0.81,0,2,-98.0079,1.75,4.85672,-6.34248e-09,5.98016,2.53108e-08
0.82,0,2,-97.9587,1.75,4.91651,-6.09605e-09,5.97916,2.46429e-08
0.83,0,2,-97.9089,1.75,4.97629,-5.85628e-09,5.97811,2.3977e-08
0.839999,0,2,-97.8586,1.75,5.03606,-5.62314e-09,5.97701,2.3314e-08
0.849999,0,2,-97.8076,1.75,5.09582,-5.39821e-09,5.97587,2.24925e-08
0.859999,0,2,-97.7561,1.75,5.15557,-5.18228e-09,5.97472,2.15929e-08
0.869999,0,2,-97.7039,1.75,5.2153,-4.97499e-09,5.97353,2.07292e-08
0.879999,0,2,-97.6511,1.75,5.27503,-4.77599e-09,5.97224,1.98999e-08
0.889999,0,2,-97.5978,1.75,5.33474,-4.58495e-09,5.97095,1.9104e-08
0.899999,0,2,-97.5439,1.75,5.39443,-4.40155e-09,5.96962,1.83398e-08
0.909999,0,2,-97.4893,1.75,5.45411,-4.22549e-09,5.96824,1.76062e-08
0.919999,0,2,-97.4342,1.75,5.51378,-4.05647e-09,5.96681,1.69019e-08
0.929999,0,2,-97.3784,1.75,5.57344,-3.89421e-09,5.96533,1.62259e-08
0.939999,0,2,-97.3221,1.75,5.63307,-3.73844e-09,5.9638,1.55769e-08
0.949999,0,2,-97.2652,1.75,5.6927,-3.58891e-09,5.96223,1.49538e-08
0.959999,0,2,-97.2077,1.75,5.7523,-3.44535e-09,5.96061,1.43556e-08
0.969999,0,2,-97.1495,1.75,5.81189,-3.30754e-09,5.95894,1.37814e-08
0.979999,0,2,-97.0908,1.75,5.87146,-3.17523e-09,5.95722,1.32302e-08
0.989999,0,2,-97.0315,1.75,5.93102,-3.04823e-09,5.95541,1.27009e-08
0.999999,0,2,-96.9716,1.75,5.99055,-2.9263e-09,5.9536,1.21929e-08
1.01,0,2,-96.9111,1.75,6.05007,-2.80924e-09,5.95169,1.17052e-08
1.01,1,2,-99.9994,1.75,0.06,0,6,0
1.02,0,2,-96.85,1.75,6.10957,-2.69687e-09,5.94974,1.1237e-08
1.02,1,2,-99.9982,1.75,0.12,-1.14441e-10,6,-1.14441e-08
1.03,0,2,-96.7883,1.75,6.16905,-2.589e-09,5.94773,1.07875e-08
1.03,1,2,-99.9964,1.75,0.18,-3.43213e-10,6,-2.28772e-08
1.04,0,2,-96.726,1.75,6.2285,-2.48544e-09,5.94568,1.0356e-08
1.04,1,2,-99.994,1.75,0.24,-3.42719e-10,6,4.94216e-11
1.05,0,2,-96.6631,1.75,6.28794,-2.38602e-09,5.94358,9.94176e-09
1.05,1,2,-99.991,1.75,0.3,-3.42061e-10,6,6.58029e-11
1.06,0,2,-96.5997,1.75,6.34735,-2.29058e-09,5.94139,9.5441e-09
1.06,1,2,-99.9874,1.75,0.36,-9.13444e-10,6,-5.71384e-08
1.07,0,2,-96.5356,1.75,6.40674,-2.19896e-09,5.93915,9.16232e-09
1.07,1,2,-99.9832,1.75,0.42,-9.10813e-10,6,2.63073e-10
1.08,0,2,-96.4709,1.75,6.46611,-2.111e-09,5.93681,8.79583e-09
1.08,1,2,-99.9784,1.75,0.48,-9.07753e-10,6,3.06033e-10
1.09,0,2,-96.4057,1.75,6.52546,-2.02656e-09,5.93443,8.444e-09
1.09,1,2,-99.973,1.75,0.54,-9.04267e-10,6,3.48577e-10
1.1,0,2,-96.3398,1.75,6.58478,-1.9455e-09,5.932,8.10625e-09
1.1,1,2,-99.967,1.75,0.6,-1.93033e-09,5.99999,-1.02606e-07
1.11,0,2,-96.2734,1.75,6.64407,-1.86768e-09,5.92952,7.782e-09
1.11,1,2,-99.9604,1.75,0.66,-7.76655e-10,5.99999,1.15367e-07
1.12,0,2,-96.2064,1.75,6.70334,7.74377e-09,5.92694,9.61145e-07
1.12,1,2,-99.9532,1.75,0.72,-7.72554e-10,5.99999,4.10072e-10
1.13,0,2,-96.1387,1.75,6.76258,7.43402e-09,5.92427,-3.09751e-08
1.13,1,2,-99.9454,1.75,0.78,-2.14139e-09,5.99999,-1.36884e-07
1.14,0,2,-96.0705,1.75,6.8218,7.13666e-09,5.92155,-2.97361e-08
1.14,1,2,-99.937,1.75,0.84,-3.61576e-09,5.99999,-1.47437e-07
1.15,0,2,-96.0017,1.75,6.88099,6.8512e-09,5.91879,-2.85466e-08
1.15,1,2,-99.928,1.75,0.899999,-1.98929e-09,5.99998,1.62647e-07
1.16,0,2,-95.9323,1.75,6.94015,6.57715e-09,5.91593,-2.74048e-08
1.16,1,2,-99.9184,1.75,0.959999,-2.58358e-10,5.99998,1.73094e-07
1.17,0,2,-95.8623,1.75,6.99928,6.31406e-09,5.91302,-2.63086e-08
1.17,1,2,-99.9082,1.75,1.02,-2.56374e-10,5.99996,1.98419e-10
1.18,0,2,-95.7917,1.75,7.05838,6.0615e-09,5.91002,-2.52562e-08
1.18,1,2,-99.8974,1.75,1.08,-2.54282e-10,5.99996,2.09202e-10
1.19,0,2,-95.7206,1.75,7.11745,5.81904e-09,5.90692,-2.4246e-08
1.19,1,2,-99.886,1.75,1.14,-2.31202e-09,5.99995,-2.05774e-07
1.2,0,2,-95.6488,1.75,7.17648,5.58628e-09,5.90377,-2.32761e-08
1.2,1,2,-99.874,1.75,1.2,-2.29093e-09,5.99993,2.10856e-09
1.21,0,2,-95.5764,1.75,7.23549,5.36283e-09,5.90053,-2.23451e-08
1.21,1,2,-99.8614,1.75,1.26,-2.26894e-09,5.99992,2.19929e-09
1.22,0,2,-95.5035,1.75,7.29446,5.14831e-09,5.89724,-2.14513e-08
1.22,1,2,-99.8482,1.75,1.32,-2.24607e-09,5.99991,2.28708e-09
1.23,0,2,-95.43,1.75,7.3534,4.94238e-09,5.89385,-2.05933e-08
1.23,1,2,-99.8344,1.75,1.37999,-2.22235e-09,5.99989,2.37184e-09
1.24,0,2,-95.3558,1.75,7.4123,4.74469e-09,5.89037,-1.97695e-08
1.24,1,2,-99.82,1.75,1.43999,4.34315e-10,5.99986,2.65667e-07
1.25,0,2,-95.2811,1.75,7.47117,4.5549e-09,5.88679,-1.89787e-08
1.25,1,2,-99.805,1.75,1.49999,4.29311e-10,5.99984,-5.00328e-10
1.26,0,2,-95.2058,1.75,7.53,4.3727e-09,5.88317,-1.82196e-08
1.26,1,2,-99.7894,1.75,1.55999,4.2416e-10,5.99982,-5.15171e-10
1.27,0,2,-95.1299,1.75,7.5888,4.19779e-09,5.87945,-1.74908e-08
1.27,1,2,-99.7732,1.75,1.61999,3.39431e-09,5.99978,2.97015e-07
1.28,0,2,-95.0535,1.75,7.64755,4.02988e-09,5.87564,-1.67912e-08
1.28,1,2,-99.7564,1.75,1.67998,3.35032e-09,5.99974,-4.39899e-09
1.29,0,2,-94.9764,1.75,7.70627,3.86869e-09,5.87173,-1.61196e-08
1.29,1,2,-99.739,1.75,1.73998,3.30529e-09,5.9997,-4.5028e-09
1.3,0,2,-94.8987,1.75,7.76495,3.71394e-09,5.86777,-1.54748e-08
1.3,1,2,-99.721,1.75,1.79998,-5.94691e-11,5.99966,-3.36476e-07
1.31,0,2,-94.8205,1.75,7.82359,3.56538e-09,5.86367,-1.48558e-08
1.31,1,2,-99.7024,1.75,1.85997,-5.86128e-11,5.9996,8.56343e-11
1.32,0,2,-94.7417,1.75,7.88218,3.42277e-09,5.85952,-1.42615e-08
1.32,1,2,-99.6832,1.75,1.91997,-5.77406e-11,5.99955,8.72146e-11
1.33,0,2,-94.6623,1.75,7.94073,3.28586e-09,5.85527,-1.36911e-08
1.33,1,2,-99.6634,1.75,1.97996,3.6052e-09,5.99949,3.66294e-07
1.34,0,2,-94.5823,1.75,7.99924,3.15442e-09,5.85089,-1.31434e-08
1.34,1,2,-99.643,1.75,2.03996,3.54809e-09,5.99943,-5.71054e-09
1.35,0,2,-94.5017,1.75,8.05771,3.02824e-09,5.8465,-1.26177e-08
1.35,1,2,-99.622,1.75,2.09995,3.49019e-09,5.99935,-5.79037e-09
1.36,0,2,-94.4205,1.75,8.11613,2.90712e-09,5.84192,-1.2113e-08
1.36,1,2,-99.6004,1.75,2.15995,3.43156e-09,5.99928,-5.86338e-09
1.37,0,2,-94.3388,1.75,8.1745,2.79083e-09,5.83725,-1.16285e-08
1.37,1,2,-99.5782,1.75,2.21994,7.49203e-09,5.99918,4.06047e-07
1.38,0,2,-94.2565,1.75,8.23282,2.6792e-09,5.83258,-1.11633e-08
1.38,1,2,-99.5554,1.75,2.27993,7.35897e-09,5.99909,-1.33054e-08
1.39,0,2,-94.1736,1.75,8.2911,2.57203e-09,5.82771,-1.07168e-08
1.39,1,2,-99.532,1.75,2.33992,7.22475e-09,5.99899,-1.34223e-08
1.4,0,2,-94.0901,1.75,8.34933,2.46915e-09,5.82275,-1.02881e-08
1.4,1,2,-99.508,1.75,2.39991,7.08951e-09,5.99887,-1.35242e-08
1.41,0,2,-94.006,1.75,8.40751,2.37038e-09,5.81779,-9.87659e-09
1.41,1,2,-99.4834,1.75,2.45989,6.95339e-09,5.99875,-1.36113e-08
1.42,0,2,-93.9213,1.75,8.46563,2.27557e-09,5.81264,-9.48153e-09
1.42,1,2,-99.4582,1.75,2.51988,6.81656e-09,5.99864,-1.36837e-08
1.43,0,2,-93.8361,1.75,8.52371,2.18454e-09,5.8074,-9.10227e-09
1.43,1,2,-99.4324,1.75,2.57987,6.67914e-09,5.99849,-1.37415e-08
1.44,0,2,-93.7503,1.75,8.58173,2.09716e-09,5.80206,-8.73819e-09
1.44,1,2,-99.406,1.75,2.63985,6.54129e-09,5.99835,-1.3785e-08
1.45,0,2,-93.6639,1.75,8.63969,2.01328e-09,5.79662,-8.38865e-09
1.45,1,2,-99.379,1.75,2.69983,1.64734e-08,5.99818,9.93208e-07
1.46,0,2,-93.5769,1.75,8.69761,1.93275e-09,5.79109,-8.05311e-09
1.46,1,2,-99.3514,1.75,2.75981,1.61176e-08,5.99802,-3.55802e-08
1.47,0,2,-93.4894,1.75,8.75546,1.85544e-09,5.78537,-7.73098e-09
1.47,1,2,-99.3232,1.75,2.81979,1.04978e-08,5.99782,-5.61977e-07
1.48,0,2,-93.4012,1.75,8.81326,1.78122e-09,5.77965,-7.42174e-09
1.48,1,2,-99.2944,1.75,2.87977,4.88266e-09,5.99763,-5.61513e-07
1.49,0,2,-93.3125,1.75,8.87099,1.70997e-09,5.77374,-7.12487e-09
1.49,1,2,-99.265,1.75,2.93974,1.02629e-08,5.99742,5.38023e-07
1.5,0,2,-93.2232,1.75,8.92867,1.64157e-09,5.76773,-6.83987e-09
1.5,1,2,-99.235,1.75,2.99971,4.41442e-09,5.9972,-5.84847e-07
1.51,0,2,-93.1334,1.75,8.98629,1.57591e-09,5.76162,-6.56628e-09
1.51,1,2,-99.2044,1.75,3.05968,4.30849e-09,5.99697,-1.05936e-08
1.52,0,2,-93.0429,1.75,9.04384,1.51287e-09,5.75542,-6.30364e-09
1.52,1,2,-99.1732,1.75,3.11965,4.20303e-09,5.9967,-1.05461e-08
1.53,0,2,-92.9519,1.75,9.10133,1.45236e-09,5.74913,-6.05148e-09
1.53,1,2,-99.1414,1.75,3.17961,4.09813e-09,5.99644,-1.04896e-08
1.54,0,2,-92.8603,1.75,9.15876,1.39426e-09,5.74265,-5.80943e-09
1.54,1,2,-99.109,1.75,3.23957,3.99389e-09,5.99616,-1.04244e-08
1.55,0,2,-92.7682,1.75,9.21612,1.33849e-09,5.73616,-5.57705e-09
1.55,1,2,-99.076,1.75,3.29953,-8.46762e-09,5.99587,-1.24615e-06
1.56,0,2,-92.6754,1.75,9.27341,1.28495e-09,5.72948,-5.35396e-09
1.56,1,2,-99.0424,1.75,3.35949,-1.45375e-08,5.99556,-6.06985e-07
1.57,0,2,-92.5821,1.75,9.33064,1.23355e-09,5.72271,-5.13981e-09
1.57,1,2,-99.0082,1.75,3.41944,-1.41468e-08,5.99523,3.90708e-08
1.58,0,2,-92.4882,1.75,9.3878,1.18421e-09,5.71575,-4.93422e-09
1.58,1,2,-98.9734,1.75,3.47939,-1.37598e-08,5.99487,3.86992e-08
1.59,0,2,-92.3938,1.75,9.44489,1.13684e-09,5.70869,-4.73684e-09
1.59,1,2,-98.9381,1.75,3.53934,-1.33768e-08,5.99451,3.83005e-08
1.6,0,2,-92.2988,1.75,9.5019,1.09137e-09,5.70154,-4.54737e-09
1.6,1,2,-98.9021,1.75,3.59928,-1.2998e-08,5.99411,3.78758e-08
1.61,0,2,-92.2032,1.75,9.55884,1.04771e-09,5.69429,-4.36547e-09
1.61,1,2,-98.8655,1.75,3.65921,-1.26237e-08,5.9937,3.74267e-08
1.62,0,2,-92.107,1.75,9.61571,1.00581e-09,5.68695,-4.19086e-09
1.62,1,2,-98.8283,1.75,3.71915,-1.22542e-08,5.99327,3.69544e-08
1.63,0,2,-92.0103,1.75,9.67251,9.65574e-10,5.67942,-4.02323e-09
1.63,1,2,-98.7905,1.75,3.77907,-1.18896e-08,5.99282,3.64601e-08
1.64,0,2,-91.913,1.75,9.72923,9.26951e-10,5.67179,-3.86229e-09
1.64,1,2,-98.7521,1.75,3.839,-1.15301e-08,5.99234,3.59453e-08
1.65,0,2,-91.8151,1.75,9.78587,8.89873e-10,5.66397,-3.70781e-09
1.65,1,2,-98.7131,1.75,3.89892,-1.1176e-08,5.99186,3.54113e-08
1.66,0,2,-91.7167,1.75,9.84243,8.54278e-10,5.65615,-3.55949e-09
1.66,1,2,-98.6735,1.75,3.95883,-1.08274e-08,5.99134,3.48595e-08
1.67,0,2,-91.6177,1.75,9.89891,8.20107e-10,5.64804,-3.41711e-09
1.67,1,2,-98.6333,1.75,4.01874,-1.04845e-08,5.99079,3.42911e-08
1.68,0,2,-91.5182,1.75,9.95531,7.87303e-10,5.63993,-3.28043e-09
1.68,1,2,-98.5926,1.75,4.07864,-1.01474e-08,5.99022,3.37076e-08
1.69,0,2,-91.4181,1.75,10.0116,7.55811e-10,5.63164,-3.14921e-09
1.69,1,2,-98.5512,1.75,4.13854,-9.81634e-09,5.9896,3.31102e-08
1.7,0,2,-91.3174,1.75,10.0679,7.25578e-10,5.62325,-3.02324e-09
1.7,1,2,-98.5092,1.75,4.19843,-9.49134e-09,5.98898,3.25002e-08
1.71,0,2,-91.2161,1.75,10.124,6.96555e-10,5.61476,-2.90231e-09
1.71,1,2,-98.4666,1.75,4.25831,-9.17255e-09,5.98836,3.18789e-08
1.72,0,2,-91.1143,1.75,10.1801,6.68693e-10,5.60608,-2.78622e-09
1.72,1,2,-98.4234,1.75,4.31819,-8.86007e-09,5.98769,3.12476e-08
1.73,0,2,-91.012,1.75,10.236,6.41945e-10,5.59721,-2.67477e-09
1.73,1,2,-98.3796,1.75,4.37806,-8.554e-09,5.98698,3.06075e-08
1.74,0,2,-90.9091,1.75,10.2919,6.16267e-10,5.58834,-2.56778e-09
1.74,1,2,-98.3353,1.75,4.43792,-8.2544e-09,5.98621,2.99599e-08
1.75,0,2,-90.8056,1.75,10.3477,5.91617e-10,5.57928,-2.46507e-09
1.75,1,2,-98.2903,1.75,4.49777,-7.96134e-09,5.98545,2.93059e-08
1.76,0,2,-90.7015,1.75,10.4034,5.67952e-10,5.57003,-2.36647e-09
1.76,1,2,-98.2447,1.75,4.55762,-7.67487e-09,5.98464,2.86466e-08
1.77,0,2,-90.597,1.75,10.459,5.45234e-10,5.56068,-2.27181e-09
1.77,1,2,-98.1985,1.75,4.61746,-7.39504e-09,5.98383,2.79833e-08
1.78,0,2,-90.4918,1.75,10.5145,5.23425e-10,5.55124,-2.18093e-09
1.78,1,2,-98.1518,1.75,4.67729,-7.12187e-09,5.98297,2.7317e-08
1.79,0,2,-90.3861,1.75,10.5699,5.02488e-10,5.54161,-2.0937e-09
1.79,1,2,-98.1044,1.75,4.73711,-6.85538e-09,5.98207,2.66488e-08
1.8,0,2,-90.2799,1.75,10.6253,4.82388e-10,5.53188,-2.00995e-09
1.8,1,2,-98.0564,1.75,4.79692,-6.59558e-09,5.98111,2.59798e-08
1.81,0,2,-90.173,1.75,10.6805,4.63093e-10,5.52206,-1.92955e-09
1.81,1,2,-98.0079,1.75,4.85672,-6.34248e-09,5.98016,2.53108e-08
1.82,0,2,-90.173,1.75,10.6805,4.63093e-10,5.52206,-1.92955e-09
1.82,1,2,-97.9587,1.75,4.91651,-6.09605e-09,5.97916,2.46429e-08
1.83,0,2,-90.0657,1.75,10.7356,4.44569e-10,5.51205,-1.85237e-09
1.83,1,2,-97.9089,1.75,4.97629,-5.85628e-09,5.97811,2.3977e-08
1.84,0,2,-89.9578,1.75,10.7906,4.26786e-10,5.50184,-1.77827e-09
1.84,1,2,-97.8586,1.75,5.03606,-5.62314e-09,5.97701,2.3314e-08
1.85,0,2,-89.8493,1.75,10.8455,4.09715e-10,5.49154,-1.70715e-09
1.85,1,2,-97.8076,1.75,5.09582,-5.39821e-09,5.97587,2.24925e-08
1.86,0,2,-89.7403,1.75,10.9004,-9.14342e-09,5.48115,-9.55313e-07
1.86,1,2,-97.7561,1.75,5.15557,-5.18228e-09,5.97472,2.15929e-08
1.87,0,2,-89.6308,1.75,10.9551,-8.77768e-09,5.47056,3.65737e-08
1.87,1,2,-97.7039,1.75,5.2153,-4.97499e-09,5.97353,2.07292e-08
1.88,0,2,-89.5207,1.75,11.0097,-1.79633e-08,5.45988,-9.18564e-07
1.88,1,2,-97.6511,1.75,5.27503,-4.77599e-09,5.97224,1.98999e-08
1.89,0,2,-89.41,1.75,11.0641,-2.67815e-08,5.44901,-8.81821e-07
1.89,1,2,-97.5978,1.75,5.33474,-4.58495e-09,5.97095,1.9104e-08
1.9,0,2,-89.2989,1.75,11.1185,-2.57103e-08,5.43804,1.07126e-07
1.9,1,2,-97.5439,1.75,5.39443,-4.40155e-09,5.96962,1.83398e-08
1.91,0,2,-89.1871,1.75,11.1728,-1.51451e-08,5.42688,1.05652e-06
1.91,1,2,-97.4893,1.75,5.45411,-4.22549e-09,5.96824,1.76062e-08
1.92,0,2,-89.0749,1.75,11.227,-1.45393e-08,5.41563,6.05804e-08
1.92,1,2,-97.4342,1.75,5.51378,-4.05647e-09,5.96681,1.69019e-08
1.93,0,2,-88.9621,1.75,11.281,-4.42099e-09,5.40419,1.01183e-06
1.93,1,2,-97.3784,1.75,5.57344,-3.89421e-09,5.96533,1.62259e-08
1.94,0,2,-88.8487,1.75,11.3349,-4.24415e-09,5.39265,1.7684e-08
1.94,1,2,-97.3221,1.75,5.63307,-3.73844e-09,5.9638,1.55769e-08
1.95,0,2,-88.7348,1.75,11.3887,-4.07439e-09,5.38101,1.69766e-08
1.95,1,2,-97.2652,1.75,5.6927,-3.58891e-09,5.96223,1.49538e-08
1.96,0,2,-88.6204,1.75,11.4424,1.51621e-08,5.36919,1.92365e-06
1.96,1,2,-97.2077,1.75,5.7523,-3.44535e-09,5.96061,1.43556e-08
1.97,0,2,-88.5054,1.75,11.496,2.40923e-08,5.35717,8.93026e-07
1.97,1,2,-97.1495,1.75,5.81189,-3.30754e-09,5.95894,1.37814e-08
1.98,0,2,-88.39,1.75,11.5494,2.31286e-08,5.34506,-9.63693e-08
1.98,1,2,-97.0908,1.75,5.87146,-3.17523e-09,5.95722,1.32302e-08
1.99,0,2,-88.2739,1.75,11.6028,3.17402e-08,5.33276,8.6116e-07
1.99,1,2,-97.0315,1.75,5.93102,-3.04823e-09,5.95541,1.27009e-08
2,0,2,-88.1574,1.75,11.656,3.04706e-08,5.32036,-1.26961e-07
2,1,2,-96.9716,1.75,5.99055,-2.9263e-09,5.9536,1.21929e-08
2.01,0,2,-88.0403,1.75,11.7091,1.97151e-08,5.30777,-1.07556e-06
2.01,1,2,-96.9111,1.75,6.05007,-2.80924e-09,5.95169,1.17052e-08
2.01,2,2,-99.9994,1.75,0.06,0,6,0
2.02,0,2,-87.9227,1.75,11.762,9.38972e-09,5.29509,-1.03253e-06
2.02,1,2,-96.85,1.75,6.10957,-2.69687e-09,5.94974,1.1237e-08
2.02,2,2,-99.9982,1.75,0.12,-1.14441e-10,6,-1.14441e-08
2.03,0,2,-87.8045,1.75,11.8148,1.85509e-08,5.28231,9.16115e-07
2.03,1,2,-96.7883,1.75,6.16905,-2.589e-09,5.94773,1.07875e-08
2.03,2,2,-99.9964,1.75,0.18,-3.43213e-10,6,-2.28772e-08
2.04,0,2,-87.6858,1.75,11.8675,1.78088e-08,5.26934,-7.42034e-08
2.04,1,2,-96.726,1.75,6.2285,-2.48544e-09,5.94568,1.0356e-08
2.04,2,2,-99.994,1.75,0.24,-3.42719e-10,6,4.94216e-11
2.05,0,2,-87.5666,1.75,11.9201,7.55974e-09,5.25618,-1.02491e-06
2.05,1,2,-96.6631,1.75,6.28794,-2.38602e-09,5.94358,9.94176e-09
2.05,2,2,-99.991,1.75,0.3,-3.42061e-10,6,6.58029e-11
2.06,0,2,-87.4469,1.75,11.9725,1.67941e-08,5.24292,9.23435e-07
2.06,1,2,-96.5997,1.75,6.34735,-2.29058e-09,5.94139,9.5441e-09
2.06,2,2,-99.9874,1.75,0.36,-9.13444e-10,6,-5.71384e-08
2.07,0,2,-87.3267,1.75,12.0248,1.61223e-08,5.22947,-6.71763e-08
2.07,1,2,-96.5356,1.75,6.40674,-2.19896e-09,5.93915,9.16232e-09
2.07,2,2,-99.9832,1.75,0.42,-9.10813e-10,6,2.63073e-10
2.08,0,2,-87.2059,1.75,12.077,1.54774e-08,5.21593,-6.44894e-08
2.08,1,2,-96.4709,1.75,6.46611,-2.111e-09,5.93681,8.79583e-09
2.08,2,2,-99.9784,1.75,0.48,-9.07753e-10,6,3.06033e-10
2.09,0,2,-87.0846,1.75,12.129,1.48583e-08,5.20229,-6.19098e-08
2.09,1,2,-96.4057,1.75,6.52546,-2.02656e-09,5.93443,8.444e-09
2.09,2,2,-99.973,1.75,0.54,-9.04267e-10,6,3.48577e-10
2.1,0,2,-86.9628,1.75,12.1809,1.4264e-08,5.18847,-5.94333e-08
2.1,1,2,-96.3398,1.75,6.58478,-1.9455e-09,5.932,8.10625e-09
2.1,2,2,-99.967,1.75,0.6,-1.93033e-09,5.99999,-1.02606e-07
2.11,0,2,-86.8404,1.75,12.2326,1.36934e-08,5.17445,-5.7056e-08
2.11,1,2,-96.2734,1.75,6.64407,-1.86768e-09,5.92952,7.782e-09
2.11,2,2,-99.9604,1.75,0.66,-7.76655e-10,5.99999,1.15367e-07
2.12,0,2,-86.7176,1.75,12.2842,1.31457e-08,5.16033,-5.47738e-08
2.12,1,2,-96.2064,1.75,6.70334,7.74377e-09,5.92694,9.61145e-07
2.12,2,2,-99.9532,1.75,0.72,-7.72554e-10,5.99999,4.10072e-10
2.13,0,2,-86.5942,1.75,12.3357,1.26199e-08,5.14603,-5.25828e-08
2.13,1,2,-96.1387,1.75,6.76258,7.43402e-09,5.92427,-3.09751e-08
